date,reviews,voted_up
2017-10-14 23:04,"So, I will start with a justifacation as to why I will not talk about the aspects of the game. I have over 1000 hours in this. The game has changed vastly since I started in beta - and this many hours in there is no way a person can not be jaded to the full experiance - or for that matter even be able to fathom the game experiance for a new player. Reviews of a game should never be done this far in - you loose perspective.  

So here you go

1200 hours on record as of writing this. It was good enough for 1200 hours. 

Yes. I would recomend trying it.

Why? Because it is free to play, and I got 1200 hours out of it. The math there was pretty easy. Hell I quit playing because I didn't like the direction it was going. I am still going to recomend it - 1200 hours, free to play.

If you see a review for this game with a thumbs down, and look at that persons time - and it says literally hundreds of hours, and the game is free - Ignore them. It is free to play, and it was good enough for hundreds of hours - unless they have a VERY good reason; It's worth a try.",TRUE
2017-10-12 18:17,"First thoughts on the new free PoE DLC: 
Pretty 
FUCKING HELL THERE ARE MORTARS EVERYWHERE
WHERE DID THAT FUCKING GUNSHIP COME FROM HOLY SHIT 
nice atmosphere

11/10 would get nuked by mortar fire whilst looking at a pretty bush again",TRUE
2017-09-30 14:19,"I dont really know what to think about the game it is amazing in gameplay and graphics are ok but everything else doesnt seems nice enough and requiring players to trade for premium currency in order to acquire basic things like slots to OWN weapons or classes doesnt lets me give this game a good tought, if you are used to this kind of paywalls you will surely enjoy it.

oh, seems like the game is really unbalanced as well, you'll have to suck it up as well if you want to play (don't even bother with PVP, the p2w is real there)",FALSE
2017-09-27 9:52,"After 11 or so hours, I can safely say, after coming back to this game after around 4 - 5 years, it's in a better state than it was previously in terms of content.

Getting that content...requires micro-transactions, of course, the company who makes this couldn't just survive on air alone...

PROS:
+Space Ninjas and parkour. This is one of the best places to play with that.
+Aesthetic. It has a really good feel to the whole ""Tenno war"", I am forced to play on low settings, and it's still stunning.
+Variety, guns, bows, melee weapons, you name it, they got lots.
+Neutral community, haven't had any bad experiences yet...
+Tradings cards and achievements
+Discreet launcher, you won't even know it's there!
+Co-op
+Twirly sparkle  moves, I don't know how else to name the moves that you activate to do cool things for high damage, this and graphics are the good stuff
+Crafting, simple, easy, combine it with having to go hunting for it on worlds, while fighting armies.
+Enemy variety, good thick assortments, each to their own clan, planet, sector, stations and encampments
+Maps are BIG, you gotta look at the mini-map, and look at your terrain to make sure you know where you're going, haven't got lost yet, this work very well. A true highlight of this game.
+You can customize your Tenno, ship, and pet, real damn nice. The Tenno you saw in the trailer and screenshots? Yeah, you can be those.
+Really smooth and flowing gameplay, you feel like a samurai slicing through water.

CONS:
-Micro-transactions.....I got 10 secondary credits left after getting a body skin :(

FINAL VERDICT:
Graphics: 8/10
Community: 9/10 unless otherwise experienced
(Third person) Gameplay: 10/10
Economy: 5/10 - Until otherwise experienced

Thanks for reading ;)",TRUE
2017-09-21 4:56,"You have steam, probably you have dota 2 in your library. Ok dont read anymore, Go and downlod it. This game is the best F2P sci-fi rpg available in the market. How is this game Free to Play!! Sometimes i Hate that this game is so perfect. And the best part is after 2 years of playing o still never get bored. Frequent update, thousands of player, super friendly community, endless Variety of missions, this is no game, This is a gamers dream..",TRUE
2017-09-19 2:21,good game,TRUE
2017-09-13 11:15,"Great Game, free to play, and nowhere close to pay to win",TRUE
2017-08-23 23:25,"Played it for a few hours, it's a bit grindy but overall fun.",TRUE
2017-08-12 3:17,это шедевр!!!!,TRUE
2017-07-23 3:36,"-800 hours spent and $100. very fun, much grind, no endgame >:(

-overall, a meh f2p game. tons of content and story and action.

-Pros: fun action, great story, tons of equipment, and customization, good anticheat system, devs listen to the fans

-cons: much grinding, a lot of bugs, can be KINDA pay 2 win but you can get everything with trading.",TRUE
2017-07-17 4:00,"Can get extremely repetitive at times, redeeming traits are mostly the cosmetic customization and fluid transition of lore in mass-generated public missions.

Replay value falls off after a while, best played with friends; not strangers -- don't think you can easily make aqquaintances here, most of the people treat interaction as business, i.e trading.",TRUE
2017-07-16 19:14,The resolution problem has been fixed!  Yay.  Ultrawide monitors no longer make the game angry.,TRUE
2017-07-13 23:45,"If you're a fan of MMO's, but not a fan of the generic fantasy setting and monotonous fetch and kill quests (I'm looking at you WoW) then Warframe might be your game.

You have to be a major fan of the grind in order to truly enjoy this game. No matter how hard the grind gets though, you're always having fun and feeling like a badass because at its core, the gameplay is just fun. Warframe will have you feeling like a true space ninja right off the bat, with its fast paced third person shoot-em-up and hack-n-slash action.

Warframe is Digital Extremes' swan song. This is the game that has been in their dreams since as far back as 2005, and it shows. There's just so much love and support put into this game from the developers and they truly are devoted to making this game the best that it can be. There were so many times playing this game where I [i] THOUGHT [/i] I had experienced everything the game had to offer and then all of a sudden there would be this new level, gametype, enemy, feature, or whatever and it would blow my mind that there was just this much content in the game for free.

Pros:
[list]
    [*] Free to play, and you never have to pay a cent to progress, as long as you're patient.
    [*] TONS of depth and content
    [*] Really fun gameplay that not even your ADD can resist.
    [*] Super fun with friends
    [*] The game is pretty much never frustrating, but there's definitely tons of challenge for those seeking it.
    [*] PvE is the main focus.
    [*] Interesting and fresh form of progression system and gearing.
    [*] The newer quests are extremely fun and exciting, breathing more life into an already vibrant gameplay experience.
[/list]

Cons:
[list]
    [*] A lot of waiting around for items to finish building. If you don't pay money for platnium, you'll have to wait several days for larger items to finish building, as well as adding rooms onto your clan Dojo.
    [*] The story and lore really take a backseat and aren't that interesting to me.
    [*] PvP and other game modes just don't have a lot of effect on the main game so there's not many reasons to venture into the other game modes. This is unfortunate because those modes are actually all fun, but underpopulated it seems.
    [*] Pretty steep learning curve when you are starting out. It's good to get help from a more experienced player and have them show you the ropes. There's a lot to learn in this complex game.
[/list]

I love this game and truly recommend it to people that love a grind and have the patience for it. The game is super rewarding and fun and I really havn't played a game quite like Warframe in all my years. The only true currency in this game is blood, sweat, and tears. I suggest trying it out, it's free, what's the worst that can happen?",TRUE
2017-06-27 5:30,Farming Simulator,TRUE
2017-06-13 17:09,"Warframe is a game that aslong as your ok with farming for materials occasionally then youll love it.
Also the game makes it so that farming isn't the most boring part of the game.
I personally love to put on some music then play the game regularly.",TRUE
2017-05-09 20:15,This game is shit unless your looking to sink countless hours just for a peice of gear that you will use once and find out that it is the worst thing in the game. :P,FALSE
2017-05-06 6:02,"I played it a few times

its alright I guess",TRUE
2017-04-22 23:58,"pros 

- looks really cool 
- combat is definetly its strong point 
- nice visuals 
- runs smooth 
- lots of content 

cons 

- just cant get into the story
- grindy AF
- repetitive AF 
- tried trading and it doesnt work, its broken
- no one plays pvp 
- still active but cant seem to find anyone to match with 
- customization is average 

5/10",TRUE
2017-04-19 0:19,grind,TRUE
2017-04-11 22:14,"This Game I have on my xbox and i probaly have around 500 hours on it! it is insanely addictive! 2 Words...

Space Ninja!


And its free so GET IT!!!!

10/10",TRUE
2017-04-08 21:11,"good gameplay, good design character, good graphic,",TRUE
2017-04-05 10:32,"Warframe is my favourite game, so I can get a little bit objective. I am not a blind fanboy wich dosen't see the mistakes, but there are so little of them. I will get to the point. I play this game for aprox 2 years now and I really enjoy it.
     Playing as many roles made me like it. There are these ""WARFRAMES"" exo armours wich are controlled by Tenno through transference. There are many warframes, for example: Loki-stealth, Rhino-Tank, Nekros-grinding and Octavia/Saryn-DPS. The abillity of havng multiple BUILDS (mod set ups) is awsome. There are many mods to be had, each of them modifying weapons and warframe, creating play styles, this is one of the best things.
     The map in a mision is generated, from tiles, and is called tileset, always being someting else, this makes the repetitive feeling dissapear.
      There are many more good things in Warframe, but the best is being free to play, what I mean is that it is pay to win FASTER, but taking your time it is more then FREE, because the community is awsome, so is the game, even tho there are just 17 quests, they are all very entertaining.
      The bad thing of warframe is baiscally GRINDING, the ""prime"" stuff is vaultedafter some time
and this is kinda annoying, grinding for platinum (in gme curency) for buying them isn't nice, but still possible, but the worst grind ever is Hema.
     Overall ,Warframe is a great game wich has it flaws, but they don't matter that much because of all the great things in it, sometimes the problems being the most fun part.",TRUE
2017-03-25 20:03,"Luckily this is free to play, shit does not updute( or to be exact d/loads at 3 to 6 k/bit per sec on 3g. Then you google the problem and you find out its an old and persistent problem, an old and persistent problem. 

Fuck this shit im out.

Has since been looking all over for a solution and everywhere people are stumbling around in the dark and no real solutions.

Now while you cant shove digital info into your ass you can take a memory stick and download this game and everything on it onto a memory stick and glue that to the base of a splintered 14 inch long 10 inch in diamater splintered veiny wooden cock and shove that right up your fucking asses all concerned at warframe.

PS.
Make a video pls.",FALSE
2017-03-20 17:02,"Too many login requests try again in 5000 years

Pay to win pretty much

for the rest the game is pretty fun",TRUE
2017-03-18 17:20,"[h1]How to play Warframe[/h1][b][i]
1 Farm
2 Farm
3 Farm
4 Farm
5 Farm
6 Create
7 Create
8 Farm
9 Farm
10 Farm
11 Create
12 Create
13 Wait
14 Wait more
15 Equip
16 Rank up
17 Rank up
18 Farm
19 Achieve billion days
20 Quit
21 Repeat",TRUE
2017-03-03 17:51,"If I were to describe this game in one word, it would be: Repetitive.

Devs for some reason decided a while ago to start removing anything that was ""fun"" and not grindy, so no I can't recommend this game to anyone.
There are a ton of max lvl players, or lvl 18+ who sit around doing nothing no matter what, and the chat made for playing with other people always hosts negative, or players who have no interest in new players no matter what.

If you love grinding, no, don't get this game, because unless you're interested in using ""tricks"" or ""bugs"" to solo any of the endless modes, you won't be doing anything past quick endless missions, and that's the same as wasting a so called ""key"" for the higher maps, though you can also play the normal maps, for no real loot besides ""resources"" that you'll be using for crafting weapons and such. 
There are of course ""other"" things to do, like spend hours upon hours of grinding for rare items to sell for premium currency so you can join the ""fashionframe"", spending all your money on cosmetics so you can look cool like everyone else.

Is there anything redeeming? Not anymore no, anything that has been added has been kicked down into the dirt due to ""DE"", also known as the devs of this game for some reason thinking it was either overpowered, too easy or a third reason which makes even less sense.

AFK Farming? Impliment a broken AFK timer that completely nullifies any and all regen on your character until you press your dodge key.

A certain build requires very specific ""attributes"" to work but it makes you invincible and isn't fun to use all the time? Don't worry, DE's got you covered, completely change the character's abilities and attribute bonuses, that'll make everyone happy, right?

An ability can be upgraded to pull mob drops to you but still makes you build in a very specific way? Make the upgrade only affect the user, surely that'l lbe a good change, no one will dislike it!

I'm making it sound like it only affected characters, but even the weapons in the game suffer, and they suffer way too hard than you can possibly think, some weapons are just so insanely overpowered, some for a while, some have kept their spot for years, only beaten by newer versions of that weapon, and with this, some weapons are instantly thrown out of the window when some weapons hit the community, even with upgraded versions of the weapon the old ones are most likely thrown out on the spot.

Sure you can use any weapon you like, no one has the right to tell you to not use something just because another weapon is better, but if you aren't doing the damage you need to, and you want to play a tiny bit serious, you'll have to follow everyone else using the strong weapons and say goodbye to your ""cool"" or less popular weapons, no exceptions. 

The list goes on, to things that make even less sense, and even things that didn't make anything ""easy"" or ""stupid"" were changed because of DE's stupidity.
It's surprising this game isn't dead already, if you were here from the start, and still play, I feel very sorry for you.


Edit: I forgot to mention another big thing that completely ruined the game when I was talking about builds, multiple characters, or ""frames / warframes"" have been -completely- changed in how stats affect their abilities, meaning if you had a build from long ago that needed one set of mods, there's a big chance all those hours and items spent on getting the perfect ""build"" together will be completely wasted and you'll more or less have to do it all over. Never any compensation or at least a warning, I'm over 100% sure I'm not the only one that had to re-forma a few frames or discard it completely because of it. Sure, some playstyles or builds will always be good at one point and ""fall off"" or become much less effective at some point, but this was almost completely opposite of what you normally would use on certain characters before. Then there's the problem with mod points, either pay 20 ""premium currency"" for double mod points to upgrade your character with or save it for the prime version of the warframe, which will come, but might first come far in the future, leaving people with less time and money hanging around with characters unsuited for missions behind because they're saving that upgrade for the prime version. (Who by the way will always have some type of upgrade, either better or easier ways of modding correctly or having better survivability.",FALSE
2017-02-28 17:27,"fun would recommend

10/10",TRUE
2017-02-28 15:45,"Shooting.
Jumping.
OP abilites.

Yup... that's about it... yet I love it.",TRUE
2017-02-28 14:04,"Had this game on the Xbox and enjoyed it , love it more on the PC though :)",TRUE
2017-02-28 13:59,"Space ninjas...with bazookas, what more could you want?",TRUE
2017-02-28 13:56,Great game,TRUE
2017-02-28 13:45,"Great game, you must play this game. One of the bust RPGS I've ever played.",TRUE
2017-02-28 13:34,DO YOU KNOW THE MEANING OF INSANITY IS ? THE MEANING OF INSANITY IS DOING THE SAME MISSION AGAIN AGAIN AND EXPECT SOMETHING TO CHANGE ! But yeah i hooks you its awesome and after 333 hours i feel like i still have more to do like i just started.,TRUE
2017-02-28 13:15,"Grindy but a good value for no pay requirment. they charge plat for everything but you can forgo that for regular after work grinding. if your a consistant player you can get burrned out but if you just play it a couple hours after work your really getting the best experiance possible

also money paid currency is attainable by trading in game as well. so you can farm rares and trade for it as apposed to buying it.

honestly you have nothing to lose the gameplay is fun the comunity is helpful and the story is ever developing.
i reccomend you try if your looking for a co-op focused f2p with a decent player base.",TRUE
2017-02-28 12:02,fokn nice,TRUE
2017-02-28 11:23,"Started playing about a week ago, 100+ hours.",TRUE
2017-02-28 10:07,fun to play,TRUE
2017-02-28 9:19,gud,TRUE
2017-02-28 8:08,"Shit game, people waste thair entire life on this game grinding forever and spending all thair money on stuipid fucking warframe skins that look like shit. fuck this game it eats your soul",FALSE
2017-02-28 6:23,"This game is like Destiny, Borderlands, and Mass Effect had a threesome and conceived a child and that child was adopted by the Matrix.",TRUE
2017-02-28 5:41,one of the best free-to-play games i've ever seen....you'll get addicted to it.,TRUE
2017-02-28 4:02,Would be a space ninja again/10,TRUE
2017-02-28 1:35,10/10 best free to play game ever made though their advertisement doesnt seem to be great its an awesome grinding game that u will definitely love if u have time to go grind,TRUE
2017-02-28 0:51,"VERY large game. Kinda. You need to grind through the same levels over and over to get materiels. Then to be competive only just spend some dough or grind till next year. Otherwise, the game has some skill involved.",TRUE
2017-02-27 20:58,GTG BRB MK LOL THUG LIFE GOTY ANOTHER ONE PEARS,TRUE
2017-02-27 19:08,a,TRUE
2017-02-27 18:44,So far so good...,TRUE
2017-02-27 17:20,"Amazing, fun, and free!
Probably the best free to play game on steam.",TRUE
2017-02-27 15:49,right in the dome piece,TRUE
2017-02-27 15:26,"pretty good, lots of bugs but fun :P",TRUE
2017-02-27 14:55,Lit...,TRUE
2017-02-27 13:16,i mean...sure...,TRUE
2017-02-27 10:04,"1st things 1st, this game is very addictive. Even the ""grindy"" parts are not really that bad aside from being slightly repetitive. At least the maps are randomly generated to a point so it's not the exact same layout every single time you play a specific mission.

The worst part about this game is how long it takes things to ""build"" in your foundry. The minimum time to build something clocks in at 12 hours and the longest is 3 days or 72 hours. But this is real time, not play time so you can log out and come back later to find that your builds have continued while you were away.

Another negative point against Warframe is the fact that they limit the number of Frames/weapons/etc you can have at once unless you purchase extra slots with their real money currency they call platinum. It is entirely possible to acquire platinum from trading to other players if you have something they want, but this is still frustrating if you have bad luck in RNG to get the stuff people want to trade platinum for and that makes you have to go out and purchase your own platinum just so you can buy more slots to have more items. Speaking of RNG, that is the name of this game. It can be very nice to you, or it can be your worst enemy. Some things might come easily, while others will take forever to grind out. For example: each frame requires 3 parts to build before you can combine them with a blueprint. Most of these parts are acquired from a specific boss and that boss has a chance to drop one of the pieces you need out of a loot table that you can't see. They only drop one item per kill and it could be a frame part or it could be something else. You could get the 1st part and the second part on your first 2 runs, but then the 3rd part could refuse to drop for several runs after that. So basically what I am saying here is not to get discouraged. Keep trying and you will get what you are after eventually.

Other than those 2 points, I have not found this game to be annoying at all. I very much enjoy the mobility within missions to be able to get around however you choose. Be creative about how you tackle each mission. There are a lot of ways to do things and even after all the times I have run specific missions, I have found multiple ways that I never knew about before just because I decided to take my time and look around for alternatives to the ""straight path"". It is also refreshing how each and every frame feels completely different and can be played multiple ways depending on how you mod it. You want to play a stealth assassin that is never seen and can pick off foes from the shadows? You can do that. Want to be a tank that can shrug off rockets and heal yourself? You can do that too. Want to be a control master and force all the mobs to bend to your will? You can do that too. There is a very large community on youtube and other sites that will help you with suggestions and tips to help you wherever you are stuck.

Speaking of YouTube, I got into this game before I knew anything about it and that was a very rude awakening for me, so I went and found some beginner guides and now feel like I am a semi-pro at this game lol. The 2 YouTube guides I found the most helpful came from iFlynn and Tactical Potato. Both are very informative and funny to boot. I highly recommend checking out their beginner guides before you dip your toes in Warframe. This will give you a more confident feeling going in rather than feeling like you are fumbling around in the dark. Even if you are already in Warframe, I'd still suggest checking them out for the possibility that they might show something you might not have known before. :)",TRUE
2017-02-27 8:24,"I'd like to sue for false advertisement,the game should of been called FarmFrame.",TRUE
2017-02-27 7:10,"Completely free to play, you can get everything in the game without paying anything and it s fucking great.",TRUE
2017-02-27 5:35,Great Game Rly Fun To play Theres A lot You need to learn the more hours you waste time on it you find out you know nothing about the game :D,TRUE
2017-02-27 4:49,"It's like Monster Hunter with no monsters - tons of content, tons of grinding to access it. 

10/10 would kill countless Jaggis with a machinegun.",TRUE
2017-02-27 0:18,Really like the game :D a bit hard to aim though cause we can jump here and there XD,TRUE
2017-02-27 0:09,Best MMO Game.,TRUE
2017-02-26 23:24,"Look at them, they come to this place when they know they are not pure. Tenno use the keys, but they are mere trespassers. Only I, Vor, know the true power of the Void. I was cut in half, destroyed, but through it's Janus Key, the Void called to me. It brought me here and here I was reborn. We cannot blame these creatures, they are being led by a false prophet, an impostor who knows not the secrets of the Void. Behold the Tenno, come to scavenge and desecrate this sacred realm. My brothers, did I not tell of this day? Did I not prophesize this moment? Now, I will stop them. Now I am changed, reborn through the energy of the Janus Key. Forever bound to the Void. Let it be known, if the Tenno want true salvation, they will lay down their arms, and wait for the baptism of my Janus key. It is time. I will teach these trespassers the redemptive power of my Janus key. They will learn it's simple truth. The Tenno are lost, and they will resist. But I, Vor, will cleanse this place of their impurity.",TRUE
2017-02-26 22:48,"Was excited to play this game.
Download 23gb file (Huge!) Then I waited 2 hours for an update that was going at 6-20kbps!
I had a look through their own game pages forums and this has been an issue for three years with a lot of people deciding to uninstall.
Just like me.
The developers obviously dont care much about how the game runs for all.
Great potential, just not acting on their debilitating problems.
0.25/10
P.s. I uninstalled the game.",FALSE
2017-02-26 22:39,Ships,TRUE
2017-02-26 22:33,I Like spoons!,TRUE
2017-02-26 22:01,"Very addicting, action packed can be a little repetitive at times but there's always something to do.",TRUE
2017-02-26 21:37,Good for a free game,TRUE
2017-02-26 20:48,Lit Shit fam id borrow sugar from my neighbor agian,TRUE
2017-02-26 20:04,good game :D,TRUE
2017-02-26 19:39,its awesome,TRUE
2017-02-26 19:39,"SO FCKING AWESOME
",TRUE
2017-02-26 18:57,"Hey there people!
Before I start, I know I dont have 500+ hours and I'm only MR6, but for the time I've played, this game has been an amazing work of art.
The scenes you'll find in this game are astounding, combat is pretty generic, but fun nonetheless. Enemies are fun to assassinate and snipe from across the map. Pushing away the hours of grinding really needed to get into the game, and (this is just my opinion folks who love this thing) the sometimes horrendous hacking from some of the factions, the weapon/frame crafting that takes awhile (and for those who dont have time for weekday playing, it gets kinda annoying), but I'd say the maps, lore, gameplay, and weapons way out the negatives.
Playing with friends is even better, cause you have a team you can trust, depending on how well you do that is.
All in all, this game isnt a perfect masterpiece as many want to believe with a robot ninja assassin game, and as some of the other reviews will say, still has some things that really need to be worked on. Besides that, this is an amazing game that you can try out and possibly get into.",TRUE
2017-02-26 17:32,I absolutely love this game after roughly 50 hours of play time.  The only thing I don't like is how steam uninstalls it from my computer every time the game has an update.,TRUE
2017-02-26 13:15,"ČЏΣ'S SNAPSHOT REVIEWS                                                       

GAME:  WARFRAME

▲▼▲▼▲▼▲▼▲▼▲▼▲

Graphics:         4 / 5 ├ ☼ ☼ ☼ ☼ ■ ┤
Music:             3 / 5 ├ ☼ ☼ ☼ ■ ■ ┤
Cinematics:     2 / 5 ├ ☼ ☼ ■ ■ ■ ┤
Story:              4 / 5 ├ ☼ ☼ ☼ ☼ ■ ┤
Content:          4 / 5 ├ ☼ ☼ ☼ ☼ ■ ┤
Controls:          5 / 5 ├ ☼ ☼ ☼ ☼ ☼ ┤
Gameplay:       4 / 5 ├ ☼ ☼ ☼ ☼ ■ ┤
Community:	4 / 5 ├ ☼ ☼ ☼ ☼ ■ ┤

    « OVERALL» :	        4 / 5 ├ ☼ ☼ ☼ ☼ ■ ┤ 

▲▼▲▼▲▼▲▼▲▼▲▼▲",TRUE
2017-02-26 13:08,"A better ""The Division"".",TRUE
2017-02-26 12:27,Nutty fuckin game .,TRUE
2017-02-26 11:13,"The game is extremely fun and especially good with friends. I would recommend having more than 1 person on voice comm. though, because the grindy nature of the game does get boring after a while if you're alone.

Only problem: Archwing missions will often make you dizzy. Always does for me.",TRUE
2017-02-26 10:57,"Warframe is indeed a game that may be hard to run for some people and DOES take up space, so be wary. But beyond that, Warframe is a fun game, however; just like other games, it's more fun with friends. Warframe does involve alot of grinding and time. If you do not have much patience or a busy scheduale, this game is not for you. I got this game and played for like 2 hours because my brother had it and I thought it was cool, I lost interest in it and deleted it. Then I met some friends who played it and re-downloaded it. I then played the living crap out of it wiht them, having a blast. In this game, there are pieces of a warframes or weapons called "" Prime "" parts. These can be traded to get the more valuable in-game currency called Platinum if you find a willing trading partner. DO NOT spend platinum every second, save it up and buy a good prime warframe or weapon. Good luck, have fun and if you want to play. Add me :D I'm willing to play with anyone, if you add me and want to play and chat. Ask me for my discord :D",TRUE
2017-02-26 9:06,Repetitive content.,FALSE
2017-02-26 7:18,Really fun when playing with friends.,TRUE
2017-02-26 5:26,"I've been playing Warframe since 2013, and still do today. 
A bad thing about Warframe -> people are lacking creativity. Most of the players seem to play like blind people, since almost every player is focused on ONE thing... Leveling up, and when they've reached the current max lvl they complain about a lack of content and nothing more to do...
Warframe is a game of customization, filled with opportunities to make every player fit in. Every weapon, Warframe, Archwing etc. can be good. People often seem to think that the prime/stalker weapons are the only thing to use, and that the ""how to mod: ____"" videos on YouTube is the only well working option to make a weapon good. But that is in most cases a big mistake from the players. Sure a starting mk.1 weapon is not as good as the prime one, and of cause there is nothing bad about getting modding inspiration from videos. The thing is, if you put enough effort into a Weapon/Warframe/Archwing/Companion, then that might just work just as good. Why try to make the Ignis good, if you don't like the way it's shooting, why not go for an old school Burston if that's what you prefer?

A lot of people seem to only focus on those things: ranking up and getting good loadouts. It's like people seem to forget what the game is trying to offer you. Try to do something different if you don't like the game. Join a clan, do some Archwing races, finish the quests, challenge yourself like how long can you defend the objective and even better, how long can your squard which you currently are chatting with, having a good time, laughing together about how stupid and yet addorable Clem is, defend the objective!

Don't be a douchebag and join a clan because they've got full research and no taxes. When you join a clan, think of it as you join a community, sure some clans are only out there because of the remaining items they need to reach max lvl.
Do yourself a favour and look for a clan with a great working community, it doesent have to be a big clan, it can be even more exiting to help a clan grow from the bottom, reqruit players, and experience how a community can be made from a single free to play game.

And don't come and say the game is pay to win, because it's not... As they added trading in Warframe, every player is able to get as much platinum as they want. The only thing they can't get without paying is the steam workshop items, and the prime access accessories.... But those are all cosmetics... So let's just forget about the whole P2W thing people are complaining about.",TRUE
2017-02-26 5:01,"One of the funnest games i have played ever. It has good combat system a good difficulty to it and i love the fact how the character you make is so customizable. Also the ""mods"" in the game where u can improve the stats of your Beloved charcaters and weapons is really cool and how you have to upgrade them and see how you can make your weapon be the best it can be.",TRUE
2017-02-26 3:40,in my lifee this is the best game/community entire my life but hated the platinums too much !!!,TRUE
2017-02-26 3:13,"I didn't even F***KING get to play this game! Installed it on the right way and even followed the instructions to install it accordingly! Reinstalled and still nothing happens, requirements to play this game are met yet it still doesn't work. Never had the chance to check the game and installation sucks!",FALSE
2017-02-26 2:51,"Literally farming simulator 2017....
Worth it :D",TRUE
2017-02-26 2:34,good game,TRUE
2017-02-26 1:16,graphics & the game itself.. <3,TRUE
2017-02-26 1:00,"G'day ppls!
So... I don't often review a game but I couldn't help myself on this one.  Warframe is a MMO RPG Space Ninja gem.

I'm a cheapass.. it's true.  I'm a disabled pensioner with very little extra income to 'play' with so that was one of the reasons I first approached Warframe.  It is truly free to play.  You *could* play happily through every item, cosmetic or otherwise, every frame.. without paying a thing.  You would just have to spend a lot of time grinding prime parts and selling them for platinum (being the 'prime' currency of Warframe).

To be honest, after I spent over 300 hours in the game I was already prepared to blow $5 to get a little plat to speed up my progress after I received a 50% off plat deal on my daily reward.  To know that it helps developers keep working on Warframe is just a bonus ;)

I've currently spent almost 600 hours on this game and am not yet max rank which is great value for a game that's a few years old already.  It's primarily PVe with some PVP added on (the PVP needs work but it's passable).

Visually it's fantastic.. you get the odd glitch here and there which I usually have a good laugh over, screenshot and show friends.. but that's about it.  It performs great on my older i5 machine with geforce 670.  Smooth as silk... and speaking of smooth as silk.  

The movement system in the game is brilliant.  Being able to flip, spin, backflip, jump to amazing heights or distances.. grab onto walls, wall run.. I mean, if you want a game that encourages fluidity of movement then this is it!  I always feel so totally like a space ninja!

The warframes themselves are pretty well designed with a lot of aesthetic choices and fun abilities.  Some need a little balancing (ie. hydroid which is one of my favs needs an armour/survival upgrade at the very least) but overall... excellent.

Sound quality is top notch and very memorable at times.  The quests are actually really enjoyable for the most part... Second Dream and War Within were particular favourites of mine.

The community is also excellent.  I've played a lot of League of Legends and Counterstrike and other multiplayer games and at times they can be quite toxic.  In the time I've spent in Warframe I've enjoyed 99% of the interactions I've had with people.  A very genuine fun community.  I've even managed to find friends on here to play other games with :)

The developers are pretty in touch with the community.  They hold regular Twitch.tv streams with upcoming news and the forums are very active.

The only real cons of Warframe to me so far in my experience is that PVP can be a bit weak (it's amazing if you're with friends.. but otherwise can be a little frustrating as it varies for each player a little depending who's hosting amongst other factors) and for the major lack of good beginner tutorials.  (for example.. I knew about crouch jump.. but until rank 6 I didn't realise it actually could be 'aimed' as such in the direction of the mouse allowing for higher jumps).

If you're looking for a game that you can really have some fun with and make some new friends in I'd suggest giving Warframe a go.

Play nice and stay safe people :)  Good luck Tenno!",TRUE
2017-02-25 22:58,"I've played this game on and off for the past few years, since around 2013 or 2014, and each time I come back it gets better and better. When i first played in when it had first come out, it was good though it was pretty damn all over the place and was difficult to get the hang of at the beginning. Now, however, they added a tutorial, they've added a whole bunch of story content (Which I love to bits) and the amount of content available is amazing to me. The only complaint I have is the severe grind there is, though for me it is minor as I don't mind such things as long as the gameplay itself is engaging enough to keep me entertained. The lore is amazing, the content is amazing, All in all this game is amazing (To me, it's up to you whether you like it or not)",TRUE
2017-02-25 22:06,"Very good game, honestly, I would pay money to play it.",TRUE
2017-02-25 21:32,.,TRUE
2017-02-25 21:08,Grindfest. Thats all I'm gunna say.,FALSE
2017-02-25 16:32,"The grind is real. 8.5/10.
In game i am mastery rank 14, halfway to the top.
This game is pretty fun, got involved in around 2015 when i got my laptop (coming after tf2, l4d2, and terraria). Overall this game is my favorite third person shooter out there, but DE seems to have plotted a different course. 
Pros-
Space ninja
lots of guns and weapons
gunblades
beautiful artwork
i can run it at 30 fps 
ORDIS
trading lets you earn the premium currency
you get to make a tenno skoom
puppies later in the game

Cons-
Power creep (each new weapon/frame makes the older ones obsolete)
Hema research cost (SRSLY DE?)
hyper exclusive raid culture from what i've seen
Crit domination on meta
DE churns out new material instead of fixing old bugs
Helminth charger pet still needs reskin
banshee=bardframe?

If DE were to stop churning out ridiculously powerful weapons, and focus on fixing bugs (I'm looking at you, Nidus!), I'd be happy. Even make it a joke update, like the bug within or something like that (not very creative guy :P). I recommend you give this game a spin.",TRUE
2017-02-25 16:20,Good Game :DD,TRUE
2017-02-25 14:53,Took my life away and I'm never gonna get it back. Fuck you DE.,TRUE
2017-02-25 13:51,The game is very much fun but it is very grindy and it is also buggy af.,TRUE
2017-02-25 13:48,"Good Graphics
",TRUE
2017-02-25 13:37,"Its ok...
But dat download tho",TRUE
2017-02-25 12:23,Suck,TRUE
2017-02-25 12:05,"good game. better with friends, but i have none.",TRUE
2017-02-25 10:41,"Its a great game overall and it has a very good lore behind it.
It is intense at some points in certain quests and there is many more adventures to come.
If you like ninjas and love shooters then this is the game for you.",TRUE
2017-02-25 9:56,This game is awesoome !!!,TRUE
2017-02-25 9:51,a really great game,TRUE
